   -2.936009      0.0000000E+00
   -2.923209      0.0000000E+00
   -2.910409      0.0000000E+00
   -2.897727      0.0000000E+00
   -2.885044      0.0000000E+00
   -2.872362      0.0000000E+00
   -2.859679      0.0000000E+00
   -2.846997      0.0000000E+00
   -2.834314      0.0000000E+00
   -2.821632      0.0000000E+00
   -2.808949      0.0000000E+00
   -2.796267      0.0000000E+00
   -2.783584      0.0000000E+00
   -2.770902      0.0000000E+00
   -2.758219      0.0000000E+00
   -2.744384      0.0000000E+00
   -2.729511      0.0000000E+00
   -2.713522      0.0000000E+00
   -2.696335      0.0000000E+00
   -2.677858      0.0000000E+00
   -2.657995      0.0000000E+00
   -2.636643      0.0000000E+00
   -2.613690      0.0000000E+00
   -2.589015      0.0000000E+00
   -2.562489      0.0000000E+00
   -2.533974      0.0000000E+00
   -2.503320      0.0000000E+00
   -2.470367      0.0000000E+00
   -2.434942      0.0000000E+00
   -2.396861      0.0000000E+00
   -2.355924      0.0000000E+00
   -2.311917      0.0000000E+00
   -2.264608      0.0000000E+00
   -2.213752      0.0000000E+00
   -2.159081      0.0000000E+00
   -2.100311      0.0000000E+00
   -2.037132      0.0000000E+00
   -1.969215      8.1758536E-03
   -1.903119      2.7604500E-02
   -1.838795      4.8810411E-02
   -1.776196      7.1438856E-02
   -1.715275      9.5169201E-02
   -1.655988      0.1197131    
   -1.598290      0.1448128    
   -1.542139      0.1702393    
   -1.487493      0.1957902    
   -1.434313      0.2212882    
   -1.382558      0.2465792    
   -1.332192      0.2715303    
   -1.283175      0.2960280    
   -1.235473      0.3199766    
   -1.189050      0.3432967    
   -1.143871      0.3659231    
   -1.099904      0.3878042    
   -1.057115      0.4088998    
   -1.015474      0.4291799    
  -0.9749495      0.4486242    
  -0.9355113      0.4672200    
  -0.8971305      0.4849619    
  -0.8597787      0.5018508    
  -0.8234285      0.5178924    
  -0.7880528      0.5330974    
  -0.7536256      0.5474801    
  -0.7201214      0.5610577    
  -0.6875156      0.5738506    
  -0.6557840      0.5858808    
  -0.6249031      0.5971723    
  -0.5948502      0.6077501    
  -0.5656031      0.6176405    
  -0.5371401      0.6268701    
  -0.5094403      0.6354660    
  -0.4824832      0.6434555    
  -0.4562488      0.6508657    
  -0.4307178      0.6577237    
  -0.4058713      0.6640561    
  -0.3816910      0.6698890    
  -0.3581591      0.6752480    
  -0.3352580      0.6801580    
  -0.3129710      0.6846433    
  -0.2912815      0.6887273    
  -0.2701736      0.6924328    
  -0.2496315      0.6957815    
  -0.2296403      0.6987944    
  -0.2101850      0.7014918    
  -0.1912514      0.7038930    
  -0.1728254      0.7060163    
  -0.1548935      0.7078795    
  -0.1374423      0.7094993    
  -0.1204590      0.7108918    
  -0.1039311      0.7120721    
  -8.7846287E-02  0.7130547    
  -7.2192773E-02  0.7138534    
  -5.6958940E-02  0.7144809    
  -4.2133551E-02  0.7149497    
  -2.7705660E-02  0.7152714    
  -1.3664600E-02  0.7154568    
   0.0000000E+00  0.7155165    
   1.3664600E-02  0.7154568    
   2.7329190E-02  0.7152780    
   4.0993791E-02  0.7149800    
   5.4658391E-02  0.7145628    
   6.8322979E-02  0.7140268    
   8.1987582E-02  0.7133719    
   9.5652170E-02  0.7125984    
   0.1093168      0.7117065    
   0.1229814      0.7106965    
   0.1366460      0.7095687    
   0.1503106      0.7083234    
   0.1639752      0.7069610    
   0.1776398      0.7054819    
   0.1913043      0.7038866    
   0.2049689      0.7021754    
   0.2186336      0.7003490    
   0.2322981      0.6984080    
   0.2459627      0.6963527    
   0.2596273      0.6941839    
   0.2732919      0.6919022    
   0.2869565      0.6895083    
   0.3006211      0.6870029    
   0.3142857      0.6843868    
   0.3279503      0.6816607    
   0.3416149      0.6788255    
   0.3552795      0.6758820    
   0.3689441      0.6728311    
   0.3826087      0.6696736    
   0.3962733      0.6664106    
   0.4099379      0.6630430    
   0.4236025      0.6595719    
   0.4372671      0.6559982    
   0.4509317      0.6523230    
   0.4645963      0.6485475    
   0.4782609      0.6446727    
   0.4919255      0.6406998    
   0.5055901      0.6366301    
   0.5192547      0.6324647    
   0.5329192      0.6282048    
   0.5465838      0.6238518    
   0.5602484      0.6194070    
   0.5739130      0.6148717    
   0.5875776      0.6102473    
   0.6012422      0.6055350    
   0.6149069      0.6007364    
   0.6285715      0.5958530    
   0.6422361      0.5908861    
   0.6559006      0.5858374    
   0.6695652      0.5807082    
   0.6832298      0.5755000    
   0.6968944      0.5702146    
   0.7105590      0.5648536    
   0.7242236      0.5594184    
   0.7378882      0.5539107    
   0.7515528      0.5483323    
   0.7652174      0.5426847    
   0.7788820      0.5369698    
   0.7925466      0.5311893    
   0.8062112      0.5253447    
   0.8198758      0.5194381    
   0.8335404      0.5134711    
   0.8472050      0.5074455    
   0.8608696      0.5013632    
   0.8745342      0.4952260    
   0.8881987      0.4890358    
   0.9018633      0.4827945    
   0.9155279      0.4765040    
   0.9291925      0.4701662    
   0.9428572      0.4637829    
   0.9565218      0.4573563    
   0.9701864      0.4508882    
   0.9838510      0.4443806    
   0.9975155      0.4378355    
    1.011180      0.4312549    
    1.024845      0.4246408    
    1.038509      0.4179953    
    1.052174      0.4113204    
    1.065839      0.4046182    
    1.079503      0.3978907    
    1.093168      0.3911400    
    1.106832      0.3843682    
    1.120497      0.3775773    
    1.134162      0.3707696    
    1.147826      0.3639471    
    1.161491      0.3571119    
    1.175155      0.3502661    
    1.188820      0.3434120    
    1.202485      0.3365515    
    1.216149      0.3296870    
    1.229814      0.3228205    
    1.243478      0.3159541    
    1.257143      0.3090901    
    1.270808      0.3022307    
    1.284472      0.2953779    
    1.298137      0.2885340    
    1.311801      0.2817011    
    1.325466      0.2748814    
    1.339130      0.2680771    
    1.352795      0.2612904    
    1.366460      0.2545234    
